# REMINDER: You agreed to access this file under the terms of use described at http://hdl.handle.net/11529/10548142.,,,,,,,
# NOTICE: If you did not access this file from Dataverse at (http://hdl.handle.net/11529/10548142) you are not authorized to use or re-distribute any of the file contents. Please go to the site to access license terms and agree for access rights.,,,,,,,
,SampleID,value,phenotype,tester,year,locale,trialElv
3086,SEEDGWAS1766,0.897,Anthesis silking interval,242913,2012A,Agua Fria,120.4
3087,SEEDGWAS1766,1.8425,Anthesis silking interval,242913,2012B,Cortazar,63.4
3088,SEEDGWAS1766,-0.8108,Anthesis silking interval,242913,2012B,San Pedro Lagunillas,105.4
3089,SEEDGWAS1767,2.5225,Anthesis silking interval,242914,2012B,Cortazar,63.4
3090,SEEDGWAS1767,1.2104,Anthesis silking interval,242914,2012B,Guadalupe-Victoria,96.8
3091,SEEDGWAS1767,1.7422,Anthesis silking interval,242914,2012B,Celaya,63.3
3092,SEEDGWAS1767,2.9513,Anthesis silking interval,242914,2011B,Torreon,22.1
3093,SEEDGWAS1767,7.3746,Anthesis silking interval,242914,2012A,Ciudad Obregon,70.35
3094,SEEDGWAS1767,2.029,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3095,SEEDGWAS1767,1.03,Anthesis silking interval,242914,2012B,Numaran,98.5
3096,SEEDGWAS1767,2.0569,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3097,SEEDGWAS1767,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3098,SEEDGWAS1767,0.885,Anthesis silking interval,242914,2011B,Celaya,63.3
3099,SEEDGWAS1767,2.2203,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3100,SEEDGWAS1768,0.0958,Anthesis silking interval,242919,2011B,Celaya,63.3
3101,SEEDGWAS1768,3.9464,Anthesis silking interval,242919,2011B,Torreon,22.1
3102,SEEDGWAS1768,0.6932,Anthesis silking interval,242919,2012B,Agua Fria,120.4
3103,SEEDGWAS1768,0.7213,Anthesis silking interval,242919,2011B,Tarimbaro,73.3
3104,SEEDGWAS1768,1.8298,Anthesis silking interval,242919,2012B,Cortazar,63.4
3105,SEEDGWAS1768,-0.1847,Anthesis silking interval,242919,2012B,San Pedro Lagunillas,105.4
3106,SEEDGWAS1768,0.4853,Anthesis silking interval,242919,2011B,Tlaltizapan,88
3107,SEEDGWAS1768,-0.0307,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3108,SEEDGWAS1768,-0.4381,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3109,SEEDGWAS1768,0.016,Anthesis silking interval,242919,2012B,Celaya,63.3
3110,SEEDGWAS1769,1.571,Anthesis silking interval,242919,2012B,Agua Fria,120.4
3111,SEEDGWAS1769,0.7532,Anthesis silking interval,242919,2012B,Torreon,22.1
3112,SEEDGWAS1769,3.5323,Anthesis silking interval,242919,2012B,Torreon,22.1
3113,SEEDGWAS1769,-0.1847,Anthesis silking interval,242919,2012B,San Pedro Lagunillas,105.4
3114,SEEDGWAS1769,-0.2173,Anthesis silking interval,242919,2012B,Celaya,63.3
3115,SEEDGWAS1769,-0.7416,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3116,SEEDGWAS1769,0.8384,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3117,SEEDGWAS1769,0.0085,Anthesis silking interval,242919,2011B,Celaya,63.3
3118,SEEDGWAS1769,1.8529,Anthesis silking interval,242919,2012B,Cortazar,63.4
3119,SEEDGWAS1769,0.7355,Anthesis silking interval,242919,2011B,Tlaltizapan,88
3120,SEEDGWAS1769,5.8265,Anthesis silking interval,242919,2011B,Torreon,22.1
3121,SEEDGWAS177,5.799,Anthesis silking interval,242919,2012A,Ciudad Obregon,70.35
3122,SEEDGWAS177,-0.3715,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3123,SEEDGWAS177,-0.7473,Anthesis silking interval,242919,2011B,Agua Fria,120.4
3124,SEEDGWAS177,0.7835,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3125,SEEDGWAS177,0.1886,Anthesis silking interval,242919,2011B,San Pedro Lagunillas,105.4
3126,SEEDGWAS1770,-0.1847,Anthesis silking interval,242919,2012B,San Pedro Lagunillas,105.4
3127,SEEDGWAS1770,0.6636,Anthesis silking interval,242919,2011B,Tlaltizapan,88
3128,SEEDGWAS1770,0.9845,Anthesis silking interval,242919,2012B,Agua Fria,120.4
3129,SEEDGWAS1770,5.0352,Anthesis silking interval,242919,2011B,Torreon,22.1
3130,SEEDGWAS1770,2.3886,Anthesis silking interval,242919,2012A,Iguala,100.9
3131,SEEDGWAS1770,0.107,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3132,SEEDGWAS1770,1.0098,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3133,SEEDGWAS1770,0.4853,Anthesis silking interval,242919,2011B,Tarimbaro,73.3
3134,SEEDGWAS1770,0.8134,Anthesis silking interval,242919,2011B,Celaya,63.3
3135,SEEDGWAS1770,-0.018,Anthesis silking interval,242919,2012B,Celaya,63.3
3136,SEEDGWAS1770,1.8395,Anthesis silking interval,242919,2012B,Cortazar,63.4
3137,SEEDGWAS1771,2.4626,Anthesis silking interval,242916,2012B,Cortazar,63.4
3138,SEEDGWAS1771,0.4892,Anthesis silking interval,242916,2012B,Numaran,98.5
3139,SEEDGWAS1771,0.2244,Anthesis silking interval,242916,2012A,Agua Fria,120.4
3140,SEEDGWAS1771,0.9772,Anthesis silking interval,242916,2012B,Celaya,63.3
3141,SEEDGWAS1771,2.3203,Anthesis silking interval,242916,2012A,Iguala,100.9
3142,SEEDGWAS1771,1.1891,Anthesis silking interval,242916,2011B,Tlaltizapan,88
3143,SEEDGWAS1771,0.3756,Anthesis silking interval,242916,2012A,Agua Fria,120.4
3144,SEEDGWAS1771,0.215,Anthesis silking interval,242916,2011B,Celaya,63.3
3145,SEEDGWAS1771,2.8988,Anthesis silking interval,242916,2011B,Torreon,22.1
3146,SEEDGWAS1771,0.6776,Anthesis silking interval,242916,2012B,Agua Fria,120.4
3147,SEEDGWAS1771,-0.2593,Anthesis silking interval,242916,2012B,San Pedro Lagunillas,105.4
3148,SEEDGWAS1771,1.3574,Anthesis silking interval,242916,2011B,Tarimbaro,73.3
3149,SEEDGWAS1772,0.7584,Anthesis silking interval,242914,2012B,Numaran,98.5
3150,SEEDGWAS1772,2.6761,Anthesis silking interval,242914,2012B,Torreon,22.1
3151,SEEDGWAS1772,7.5975,Anthesis silking interval,242914,2012A,Ciudad Obregon,70.35
3152,SEEDGWAS1772,2.53,Anthesis silking interval,242914,2012B,Cortazar,63.4
3153,SEEDGWAS1772,7.4686,Anthesis silking interval,242914,2012B,Torreon,22.1
3154,SEEDGWAS1772,2.0828,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3155,SEEDGWAS1772,0.993,Anthesis silking interval,242914,2012B,Celaya,63.3
3156,SEEDGWAS1772,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3157,SEEDGWAS1772,2.1442,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3158,SEEDGWAS1773,1.9058,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3159,SEEDGWAS1773,1.0836,Anthesis silking interval,242914,2012B,Numaran,98.5
3160,SEEDGWAS1773,2.509,Anthesis silking interval,242914,2012B,Cortazar,63.4
3161,SEEDGWAS1773,3.3932,Anthesis silking interval,242914,2011B,Torreon,22.1
3162,SEEDGWAS1773,1.8564,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3163,SEEDGWAS1773,0.9722,Anthesis silking interval,242914,2012B,Celaya,63.3
3164,SEEDGWAS1773,0.9025,Anthesis silking interval,242914,2011B,Celaya,63.3
3165,SEEDGWAS1773,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3166,SEEDGWAS1773,8.5491,Anthesis silking interval,242914,2012A,Ciudad Obregon,70.35
3167,SEEDGWAS1773,2.5263,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3168,SEEDGWAS1775,1.8612,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3169,SEEDGWAS1775,5.8436,Anthesis silking interval,242914,2011B,Torreon,22.1
3170,SEEDGWAS1775,2.6493,Anthesis silking interval,242914,2012B,Cortazar,63.4
3171,SEEDGWAS1775,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3172,SEEDGWAS1775,0.8161,Anthesis silking interval,242914,2012B,Celaya,63.3
3173,SEEDGWAS1775,8.025,Anthesis silking interval,242914,2012A,Ciudad Obregon,70.35
3174,SEEDGWAS1775,1.1816,Anthesis silking interval,242914,2012B,Numaran,98.5
3175,SEEDGWAS1775,2.0668,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3176,SEEDGWAS1775,1.6241,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3177,SEEDGWAS1775,0.9719,Anthesis silking interval,242914,2011B,Celaya,63.3
3178,SEEDGWAS1777,0.7498,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3179,SEEDGWAS1777,1.0225,Anthesis silking interval,242919,2012B,Agua Fria,120.4
3180,SEEDGWAS1777,0.7882,Anthesis silking interval,242919,2011B,Tlaltizapan,88
3181,SEEDGWAS1777,1.1214,Anthesis silking interval,242919,2011B,Tarimbaro,73.3
3182,SEEDGWAS1777,0.5935,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3183,SEEDGWAS1777,1.9335,Anthesis silking interval,242919,2012B,Cortazar,63.4
3184,SEEDGWAS1777,0.8708,Anthesis silking interval,242919,2011B,Celaya,63.3
3185,SEEDGWAS1777,-0.1847,Anthesis silking interval,242919,2012B,San Pedro Lagunillas,105.4
3186,SEEDGWAS1777,-0.0082,Anthesis silking interval,242919,2012B,Celaya,63.3
3187,SEEDGWAS1777,2.3068,Anthesis silking interval,242919,2012A,Iguala,100.9
3188,SEEDGWAS1777,3.2562,Anthesis silking interval,242919,2011B,Torreon,22.1
3189,SEEDGWAS1778,-0.2593,Anthesis silking interval,242916,2012B,San Pedro Lagunillas,105.4
3190,SEEDGWAS1778,0.4284,Anthesis silking interval,242916,2012B,Numaran,98.5
3191,SEEDGWAS1778,0.6732,Anthesis silking interval,242916,2011B,Tlaltizapan,88
3192,SEEDGWAS1778,2.4232,Anthesis silking interval,242916,2012B,Cortazar,63.4
3193,SEEDGWAS1778,0.9989,Anthesis silking interval,242916,2012A,Agua Fria,120.4
3194,SEEDGWAS1778,2.5164,Anthesis silking interval,242916,2012A,Iguala,100.9
3195,SEEDGWAS1778,0.7418,Anthesis silking interval,242916,2012B,Celaya,63.3
3196,SEEDGWAS1778,0.756,Anthesis silking interval,242916,2011B,Celaya,63.3
3197,SEEDGWAS1778,0.7563,Anthesis silking interval,242916,2012A,Agua Fria,120.4
3198,SEEDGWAS1778,3.8976,Anthesis silking interval,242916,2011B,Torreon,22.1
3199,SEEDGWAS1778,1.2576,Anthesis silking interval,242916,2012B,Agua Fria,120.4
3200,SEEDGWAS1779,-0.1464,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3201,SEEDGWAS1779,1.0408,Anthesis silking interval,242919,2011B,Tlaltizapan,88
3202,SEEDGWAS1779,-0.1412,Anthesis silking interval,242919,2011B,Tarimbaro,73.3
3203,SEEDGWAS1779,1.2306,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3204,SEEDGWAS1779,4.3078,Anthesis silking interval,242919,2011B,Torreon,22.1
3205,SEEDGWAS1779,0.7418,Anthesis silking interval,242919,2011B,Celaya,63.3
3206,SEEDGWAS1779,1.1296,Anthesis silking interval,242919,2012B,Agua Fria,120.4
3207,SEEDGWAS1779,-0.1847,Anthesis silking interval,242919,2012B,San Pedro Lagunillas,105.4
3208,SEEDGWAS1779,2.3384,Anthesis silking interval,242919,2012A,Iguala,100.9
3209,SEEDGWAS1779,1.7901,Anthesis silking interval,242919,2012B,Cortazar,63.4
3210,SEEDGWAS1779,-0.7253,Anthesis silking interval,242919,2012B,Celaya,63.3
3211,SEEDGWAS178,0.2427,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3212,SEEDGWAS178,0.851,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3213,SEEDGWAS1780,0.6466,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3214,SEEDGWAS1780,0.9571,Anthesis silking interval,242919,2012B,Agua Fria,120.4
3215,SEEDGWAS1780,0.1729,Anthesis silking interval,242919,2011B,Tarimbaro,73.3
3216,SEEDGWAS1780,-0.1847,Anthesis silking interval,242919,2012B,San Pedro Lagunillas,105.4
3217,SEEDGWAS1780,-0.0148,Anthesis silking interval,242919,2012B,Celaya,63.3
3218,SEEDGWAS1780,0.7221,Anthesis silking interval,242919,2011B,Tlaltizapan,88
3219,SEEDGWAS1780,0.7622,Anthesis silking interval,242919,2011B,Celaya,63.3
3220,SEEDGWAS1780,2.2274,Anthesis silking interval,242919,2012A,Iguala,100.9
3221,SEEDGWAS1780,0.567,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3222,SEEDGWAS1780,4.1617,Anthesis silking interval,242919,2011B,Torreon,22.1
3223,SEEDGWAS1780,1.8037,Anthesis silking interval,242919,2012B,Cortazar,63.4
3224,SEEDGWAS1781,1.1037,Anthesis silking interval,242914,2012B,Numaran,98.5
3225,SEEDGWAS1781,1.7647,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3226,SEEDGWAS1781,2.0698,Anthesis silking interval,242914,2012B,Torreon,22.1
3227,SEEDGWAS1781,7.7982,Anthesis silking interval,242914,2012A,Ciudad Obregon,70.35
3228,SEEDGWAS1781,1.2231,Anthesis silking interval,242914,2012B,Celaya,63.3
3229,SEEDGWAS1781,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3230,SEEDGWAS1781,3.8914,Anthesis silking interval,242914,2012B,Torreon,22.1
3231,SEEDGWAS1781,2.5448,Anthesis silking interval,242914,2012B,Cortazar,63.4
3232,SEEDGWAS1781,1.7598,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3233,SEEDGWAS1782,3.3424,Anthesis silking interval,242914,2011B,Torreon,22.1
3234,SEEDGWAS1782,0.8739,Anthesis silking interval,242914,2012B,Numaran,98.5
3235,SEEDGWAS1782,0.9707,Anthesis silking interval,242914,2011B,Celaya,63.3
3236,SEEDGWAS1782,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3237,SEEDGWAS1782,2.4821,Anthesis silking interval,242914,2012B,Cortazar,63.4
3238,SEEDGWAS1782,1.7928,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3239,SEEDGWAS1782,1.0039,Anthesis silking interval,242914,2012B,Celaya,63.3
3240,SEEDGWAS1782,1.8431,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3241,SEEDGWAS1782,1.4873,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3242,SEEDGWAS1782,7.5403,Anthesis silking interval,242914,2012A,Ciudad Obregon,70.35
3243,SEEDGWAS1783,1.0314,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3244,SEEDGWAS1783,1.1916,Anthesis silking interval,242914,2012B,Numaran,98.5
3245,SEEDGWAS1783,0.9061,Anthesis silking interval,242914,2011B,Celaya,63.3
3246,SEEDGWAS1783,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3247,SEEDGWAS1783,1.3537,Anthesis silking interval,242914,2012B,Celaya,63.3
3248,SEEDGWAS1783,2.5206,Anthesis silking interval,242914,2012B,Cortazar,63.4
3249,SEEDGWAS1783,1.9165,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3250,SEEDGWAS1783,4.0696,Anthesis silking interval,242914,2011B,Torreon,22.1
3251,SEEDGWAS1783,1.8908,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3252,SEEDGWAS1784,0.9091,Anthesis silking interval,242914,2011B,Celaya,63.3
3253,SEEDGWAS1784,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3254,SEEDGWAS1784,2.5193,Anthesis silking interval,242914,2012B,Cortazar,63.4
3255,SEEDGWAS1784,3.6359,Anthesis silking interval,242914,2011B,Torreon,22.1
3256,SEEDGWAS1784,1.641,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3257,SEEDGWAS1784,7.4186,Anthesis silking interval,242914,2012A,Ciudad Obregon,70.35
3258,SEEDGWAS1784,0.8667,Anthesis silking interval,242914,2012B,Numaran,98.5
3259,SEEDGWAS1784,1.952,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3260,SEEDGWAS1784,3.4591,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3261,SEEDGWAS1784,1.3584,Anthesis silking interval,242914,2012B,Celaya,63.3
3262,SEEDGWAS1785,0.8151,Anthesis silking interval,242919,2011B,Tlaltizapan,88
3263,SEEDGWAS1785,2.2394,Anthesis silking interval,242919,2012A,Iguala,100.9
3264,SEEDGWAS1785,3.1954,Anthesis silking interval,242919,2011B,Torreon,22.1
3265,SEEDGWAS1785,-0.1847,Anthesis silking interval,242919,2012B,San Pedro Lagunillas,105.4
3266,SEEDGWAS1785,0.1166,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3267,SEEDGWAS1785,0.7804,Anthesis silking interval,242919,2011B,Celaya,63.3
3268,SEEDGWAS1785,0.0142,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3269,SEEDGWAS1785,1.108,Anthesis silking interval,242919,2012B,Agua Fria,120.4
3270,SEEDGWAS1785,-0.3472,Anthesis silking interval,242919,2012B,Celaya,63.3
3271,SEEDGWAS1785,1.8321,Anthesis silking interval,242919,2012B,Cortazar,63.4
3272,SEEDGWAS1786,1.6486,Anthesis silking interval,242919,2012B,Agua Fria,120.4
3273,SEEDGWAS1786,0.66,Anthesis silking interval,242919,2011B,Tlaltizapan,88
3274,SEEDGWAS1786,4.1318,Anthesis silking interval,242919,2011B,Torreon,22.1
3275,SEEDGWAS1786,2.2188,Anthesis silking interval,242919,2012A,Iguala,100.9
3276,SEEDGWAS1786,-0.0487,Anthesis silking interval,242919,2012B,Celaya,63.3
3277,SEEDGWAS1786,1.8806,Anthesis silking interval,242919,2012B,Cortazar,63.4
3278,SEEDGWAS1786,1.4563,Anthesis silking interval,242919,2011B,Tarimbaro,73.3
3279,SEEDGWAS1786,-0.1847,Anthesis silking interval,242919,2012B,San Pedro Lagunillas,105.4
3280,SEEDGWAS1786,0.8137,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3281,SEEDGWAS1786,0.811,Anthesis silking interval,242919,2011B,Celaya,63.3
3282,SEEDGWAS1786,0.8494,Anthesis silking interval,242919,2012A,Agua Fria,120.4
3283,SEEDGWAS1788,1.8585,Anthesis silking interval,242919,2012B,Cortazar,63.4
3284,SEEDGWAS1788,-0.1847,Anthesis silking interval,242919,2012B,San Pedro Lagunillas,105.4
3285,SEEDGWAS1788,0.896,Anthesis silking interval,242919,2012B,Torreon,22.1
3286,SEEDGWAS1788,5.2219,Anthesis silking interval,242919,2012B,Torreon,22.1
3287,SEEDGWAS1788,0.6681,Anthesis silking interval,242919,2012B,Agua Fria,120.4
3288,SEEDGWAS1788,-0.1566,Anthesis silking interval,242919,2012B,Celaya,63.3
3289,SEEDGWAS1789,0.8734,Anthesis silking interval,242913,2012B,Agua Fria,120.4
3290,SEEDGWAS1789,0.6724,Anthesis silking interval,242913,2011B,Celaya,63.3
3291,SEEDGWAS1789,0.2061,Anthesis silking interval,242913,2012B,Celaya,63.3
3292,SEEDGWAS1789,0.4923,Anthesis silking interval,242913,2012A,Agua Fria,120.4
3293,SEEDGWAS1789,1.7496,Anthesis silking interval,242913,2012B,Cortazar,63.4
3294,SEEDGWAS1789,2.3287,Anthesis silking interval,242913,2012A,Iguala,100.9
3295,SEEDGWAS1789,6.6677,Anthesis silking interval,242913,2011B,Torreon,22.1
3296,SEEDGWAS1789,1.0443,Anthesis silking interval,242913,2011B,Tlaltizapan,88
3297,SEEDGWAS1789,0.0915,Anthesis silking interval,242913,2012A,Agua Fria,120.4
3298,SEEDGWAS1789,-0.8108,Anthesis silking interval,242913,2012B,San Pedro Lagunillas,105.4
3299,SEEDGWAS1789,2.7011,Anthesis silking interval,242913,2011B,Tarimbaro,73.3
3300,SEEDGWAS179,-0.4922,Anthesis silking interval,242913,2011B,San Pedro Lagunillas,105.4
3301,SEEDGWAS179,0.1459,Anthesis silking interval,242913,2012A,Agua Fria,120.4
3302,SEEDGWAS179,0.6901,Anthesis silking interval,242913,2012B,Guadalupe-Victoria,96.8
3303,SEEDGWAS179,5.4945,Anthesis silking interval,242913,2012A,Ciudad Obregon,70.35
3304,SEEDGWAS179,0.602,Anthesis silking interval,242913,2012A,Agua Fria,120.4
3305,SEEDGWAS1790,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3306,SEEDGWAS1790,1.357,Anthesis silking interval,242914,2012B,Celaya,63.3
3307,SEEDGWAS1790,2.5777,Anthesis silking interval,242914,2012B,Cortazar,63.4
3308,SEEDGWAS1790,2.6056,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3309,SEEDGWAS1790,0.9793,Anthesis silking interval,242914,2011B,Celaya,63.3
3310,SEEDGWAS1790,1.0547,Anthesis silking interval,242914,2012B,Numaran,98.5
3311,SEEDGWAS1790,5.3528,Anthesis silking interval,242914,2011B,Torreon,22.1
3312,SEEDGWAS1790,2.3198,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3313,SEEDGWAS1790,2.6046,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3314,SEEDGWAS1791,2.2452,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3315,SEEDGWAS1791,4.0793,Anthesis silking interval,242914,2011B,Torreon,22.1
3316,SEEDGWAS1791,3.8667,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3317,SEEDGWAS1791,1.0916,Anthesis silking interval,242914,2011B,Celaya,63.3
3318,SEEDGWAS1791,1.2843,Anthesis silking interval,242914,2012B,Numaran,98.5
3319,SEEDGWAS1791,1.3286,Anthesis silking interval,242914,2012B,Celaya,63.3
3320,SEEDGWAS1791,1.9249,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3321,SEEDGWAS1791,2.5971,Anthesis silking interval,242914,2012B,Cortazar,63.4
3322,SEEDGWAS1791,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3323,SEEDGWAS1793,4.0335,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3324,SEEDGWAS1793,1.1416,Anthesis silking interval,242914,2012B,Celaya,63.3
3325,SEEDGWAS1793,1.0894,Anthesis silking interval,242914,2012B,Numaran,98.5
3326,SEEDGWAS1793,2.564,Anthesis silking interval,242914,2012B,Cortazar,63.4
3327,SEEDGWAS1793,0.9103,Anthesis silking interval,242914,2011B,Celaya,63.3
3328,SEEDGWAS1793,9.2392,Anthesis silking interval,242914,2012A,Ciudad Obregon,70.35
3329,SEEDGWAS1793,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3330,SEEDGWAS1793,7.185,Anthesis silking interval,242914,2011B,Torreon,22.1
3331,SEEDGWAS1793,2.1447,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3332,SEEDGWAS1793,2.0976,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3333,SEEDGWAS1794,2.0523,Anthesis silking interval,242914,2012B,Agua Fria,120.4
3334,SEEDGWAS1794,1.075,Anthesis silking interval,242914,2012B,Numaran,98.5
3335,SEEDGWAS1794,2.485,Anthesis silking interval,242914,2012B,Cortazar,63.4
3336,SEEDGWAS1794,2.0437,Anthesis silking interval,242914,2011B,Tlaltizapan,88
3337,SEEDGWAS1794,4.3642,Anthesis silking interval,242914,2011B,Tarimbaro,73.3
3338,SEEDGWAS1794,1.1623,Anthesis silking interval,242914,2012B,Celaya,63.3
3339,SEEDGWAS1794,-0.339,Anthesis silking interval,242914,2012B,San Pedro Lagunillas,105.4
3340,SEEDGWAS1794,3.4595,Anthesis silking interval,242914,2011B,Torreon,22.1
3341,SEEDGWAS1794,7.835,Anthesis silking interval,242914,2012A,Ciudad Obregon,70.35
3342,SEEDGWAS1794,1.3129,Anthesis silking interval,242914,2011B,Celaya,63.3
3343,SEEDGWAS1795,-0.426,Anthesis silking interval,242913,2012B,Celaya,63.3
3344,SEEDGWAS1795,0.0251,Anthesis silking interval,242913,2011B,Celaya,63.3
3345,SEEDGWAS1795,1.7433,Anthesis silking interval,242913,2012B,Cortazar,63.4
3346,SEEDGWAS1795,1.1031,Anthesis silking interval,242913,2011B,Tlaltizapan,88
3347,SEEDGWAS1795,2.1695,Anthesis silking interval,242913,2012A,Iguala,100.9
3348,SEEDGWAS1795,-0.8108,Anthesis silking interval,242913,2012B,San Pedro Lagunillas,105.4
